USERID,TYPE,MODE,SLNO,DATE,INVNO,INVDATE,FCRDR,CODE1,NAME,TOWN,GSTIN,INVAMT,AMT5,TAX5,AMT12,TAX12,AMT18,TAX18,AMT28,TAX28,AMT0,ROUN,TAMT,TTAX,STCODE,GLCODE
SRI2122,Sales,B2B,439,24-Apr-2021,439,24-Apr-2021,R,L260,SRI ARJUNA MED/G/STORES,RAJAHMUNDRY,37AINPM2647J1ZS,4562,0,0,331.01,39.72,3551.85,639.33,0,0,0,0.09,3882.86,679.05,37,1004
SRI2122,Sales,B2B,44,02-Apr-2021,44,02-Apr-2021,R,L156,AJANTHA MEDICAL STORES,RAJAHMUNDRY,37AHBPR5757M3ZL,354,0,0,315.76,37.89,0,0,0,0,0,0.35,315.76,37.89,37,1004
SRI2122,Sales,B2B,440,24-Apr-2021,440,24-Apr-2021,R,L240,GANGOTHRI M/S,RAJAHMUNDRY,37ABNPY6519N1ZK,2445,0,0,0,0,2071.92,372.95,0,0,0,0.13,2071.92,372.95,37,1004
SRI2122,Sales,B2B,441,24-Apr-2021,441,24-Apr-2021,R,TL47,S.V.V.S.H MEDICAL STORES,KOVVUR,37ANDPK5473F1ZX,776,0,0,587.36,70.48,100.17,18.03,0,0,0,-0.04,687.53,88.51,37,1004
SRI2122,Sales,B2B,442,24-Apr-2021,442,24-Apr-2021,R,L260,SRI ARJUNA MED/G/STORES,RAJAHMUNDRY,37AINPM2647J1ZS,5012,0,0,369.37,44.32,3897.22,701.5,0,0,0,-0.41,4266.59,745.82,37,1004
SRI2122,Sales,B2B,443,24-Apr-2021,443,24-Apr-2021,R,L347,SRI SAI SATYANARAYANA M/GS,RAJAHMUNDRY,37AJQPR7141A2Z1,2031,0,0,214.78,25.77,1517.08,273.07,0,0,0,0.3,1731.86,298.84,37,1004
SRI2122,Sales,B2B,444,24-Apr-2021,444,24-Apr-2021,R,L156,AJANTHA MEDICAL STORES,RAJAHMUNDRY,37AHBPR5757M3ZL,888,0,0,687.53,82.5,100.17,18.03,0,0,0,-0.23,787.7,100.53,37,1004
SRI2122,Sales,B2CS,445,24-Apr-2021,445,24-Apr-2021,R,L199,JAYA DURGA M/G/S,RAJAHMUNDRY,,490,0,0,437.14,52.46,0,0,0,0,0,0.4,437.14,52.46,37,1004
SRI2122,Sales,B2B,446,24-Apr-2021,446,24-Apr-2021,R,L228,VENKATA SAI M/G/ST(AVP ROAD),RAJAHMUNDRY,37APVPK7257F2Z8,1547,0,0,1205.74,144.69,166.96,30.05,0,0,0,-0.44,1372.7,174.74,37,1004
SRI2122,Sales,B2B,447,24-Apr-2021,447,24-Apr-2021,R,L321,SRI SAI MEDICAL & GEN STORES,RAJAHMUNDRY,37ANWPK3119K1ZG,1557,0,0,1389.82,166.78,0,0,0,0,0,0.4,1389.82,166.78,37,1004
SRI2122,Sales,B2CS,448,24-Apr-2021,448,24-Apr-2021,R,L207,SRI TIRUMALA MEDICAL ST(DVP),RAJAHMUNDRY,,1717,0,0,805.1,96.61,690.64,124.32,0,0,0,0.33,1495.74,220.93,37,1004
SRI2122,Sales,B2CS,449,24-Apr-2021,449,24-Apr-2021,R,AN23,SRI BHOVANI MED/GEN/STORES,SINGAMPALLI,,664,0,0,592.48,71.1,0,0,0,0,0,0.42,592.48,71.1,37,1004
SRI2122,Sales,B2B,45,02-Apr-2021,45,02-Apr-2021,R,DP09,MITHRA MEDICALS,RAJAHMUNDRY,37AAOFM1199G1ZV,1016,0,0,907.28,108.87,0,0,0,0,0,-0.15,907.28,108.87,37,1004
SRI2122,Sales,B2CS,450,24-Apr-2021,450,24-Apr-2021,R,L390,VISHNU PRIYA M/G/S (G.A),RAJAHMUNDRY,,606,0,0,540.68,64.88,0,0,0,0,0,0.44,540.68,64.88,37,1004
SRI2122,Sales,B2CS,451,26-Apr-2021,451,26-Apr-2021,R,L356,JYOTHIRMAYEE MEDICAL&GEN/STORS,RAJAHMUNDRY,,1102,0,0,0,0,934.01,168.12,0,0,0,-0.13,934.01,168.12,37,1004
SRI2122,Sales,B2B,452,26-Apr-2021,452,26-Apr-2021,R,L321,SRI SAI MEDICAL & GEN STORES,RAJAHMUNDRY,37ANWPK3119K1ZG,742,0,0,42.49,5.1,588.69,105.96,0,0,0,-0.24,631.18,111.06,37,1004
SRI2122,Sales,B2CS,453,26-Apr-2021,453,26-Apr-2021,R,L219,V.S.M.MEDICALS,RAJAHMUNDRY,,3120,0,0,2786,334.32,0,0,0,0,0,-0.32,2786,334.32,37,1004
SRI2122,Sales,B2B,454,26-Apr-2021,454,26-Apr-2021,R,L210,HAPPY MEDICALS,RAJAHMUNDRY,37AIRPM2840F2Z1,1680,0,0,0,0,1424,256.32,0,0,0,-0.32,1424,256.32,37,1004
SRI2122,Sales,B2CS,455,26-Apr-2021,455,26-Apr-2021,R,L247,KANAKA DURGA MED/GEN/STORES,RAJAHMUNDRY,,210,0,0,0,0,177.61,31.97,0,0,0,0.42,177.61,31.97,37,1004
SRI2122,Sales,B2B,456,26-Apr-2021,456,26-Apr-2021,R,L268,SRI SANJEEVINI M/G/ST(BYPASS),RAJAHMUNDRY,37AUDPC7550N2ZB,760,0,0,422.15,50.66,243.37,43.81,0,0,0,0.01,665.52,94.47,37,1004
SRI2122,Sales,B2CS,457,26-Apr-2021,457,26-Apr-2021,R,L390,VISHNU PRIYA M/G/S (G.A),RAJAHMUNDRY,,762,0,0,399.3,47.92,266.41,47.95,0,0,0,0.42,665.71,95.87,37,1004
SRI2122,Sales,B2B,458,26-Apr-2021,458,26-Apr-2021,R,L277,PRADEEP MEDICAL STORES,RAJAHMUNDRY,37ASMPM4157G1ZF,8061,0,0,7197.4,863.69,0,0,0,0,0,-0.09,7197.4,863.69,37,1004
SRI2122,Sales,B2B,459,26-Apr-2021,459,26-Apr-2021,R,L170,SIVA GOWRI MEDICALS,RAJAHMUNDRY,37ABEFS4397M1ZE,8276,0,0,0,0,7013.2,1262.38,0,0,0,0.42,7013.2,1262.38,37,1004
SRI2122,Sales,B2CS,46,02-Apr-2021,46,02-Apr-2021,R,L219,V.S.M.MEDICALS,RAJAHMUNDRY,,6200,0,0,5535.5,664.26,0,0,0,0,0,0.24,5535.5,664.26,37,1004
SRI2122,Sales,B2CS,460,26-Apr-2021,460,26-Apr-2021,R,L199,JAYA DURGA M/G/S,RAJAHMUNDRY,,3034,0,0,397.15,47.66,2194.14,394.95,0,0,0,0.1,2591.29,442.61,37,1004
SRI2122,Sales,B2CS,461,26-Apr-2021,461,26-Apr-2021,R,L145,SRI HARI SHANKAR M/G/STORES,RAJAHMUNDRY,,2861,0,0,371.51,44.58,2071.92,372.95,0,0,0,0.04,2443.43,417.53,37,1004
SRI2122,Sales,B2B,462,26-Apr-2021,462,26-Apr-2021,R,L156,AJANTHA MEDICAL STORES,RAJAHMUNDRY,37AHBPR5757M3ZL,2648,0,0,2364.61,283.75,0,0,0,0,0,-0.36,2364.61,283.75,37,1004
SRI2122,Sales,B2B,463,26-Apr-2021,463,26-Apr-2021,R,L256,SRI LAKSHMI GANAPATHI M/G/S(PN,RAJAHMUNDRY,37AECPK6218E1ZQ,7764,0,0,5703.24,684.39,1166.35,209.94,0,0,0,0.08,6869.59,894.33,37,1004
SRI2122,Sales,B2B,464,26-Apr-2021,464,26-Apr-2021,R,2009,SAI MANGARAJA MED/ENTERPRISES,RAJAHMUNDRY,37AADFS2608D1ZI,5562,0,0,4965.97,595.92,0,0,0,0,0,0.11,4965.97,595.92,37,1004
SRI2122,Sales,B2CS,465,26-Apr-2021,465,26-Apr-2021,R,L161,SRI VENKATA GANESH M/G/S,RAJAHMUNDRY,,782,0,0,698.12,83.77,0,0,0,0,0,0.11,698.12,83.77,37,1004
SRI2122,Sales,B2B,466,26-Apr-2021,466,26-Apr-2021,R,L105,SIDDHARDHA MEDICALS,RAJAHMUNDRY,37AVSPD6896Q1Z9,3304,0,0,1901.71,228.21,994.85,179.07,0,0,0,0.16,2896.56,407.28,37,1004
SRI2122,Sales,B2B,467,26-Apr-2021,467,26-Apr-2021,R,GE57,SRI VENKATASAI MEDICALS,BOMMURU,37AHEPR3437R1ZL,684,0,0,610.7,73.28,0,0,0,0,0,0.02,610.7,73.28,37,1004
SRI2122,Sales,B2B,468,26-Apr-2021,468,26-Apr-2021,R,L106,SRI HARSHA MEDICALS,RAJAHMUNDRY,37BBBPM3958A1ZT,228,70.18,3.51,137.9,16.55,0,0,0,0,0,-0.14,208.08,20.06,37,1004
SRI2122,Sales,B2B,469,26-Apr-2021,469,26-Apr-2021,R,2118,SREE RAMA MEDICAL STORES,RAJAHMUNDRY,37AALFS8103M1ZP,3814,0,0,3405.25,408.63,0,0,0,0,0,0.12,3405.25,408.63,37,1004
SRI2122,Sales,B2B,47,02-Apr-2021,47,02-Apr-2021,R,L365,SATHISH MEDICALS,RAJAHMUNDRY,37AHZPM4138M1ZF,279,0,0,249.53,29.94,0,0,0,0,0,-0.47,249.53,29.94,37,1004
SRI2122,Sales,B2B,470,26-Apr-2021,470,26-Apr-2021,R,2138,LEELA MED/AGENCIES,RAJAHMUNDRY,37AAJPI2879Q1ZT,6228,0,0,5560.75,667.29,0,0,0,0,0,-0.04,5560.75,667.29,37,1004
SRI2122,Sales,B2CS,471,26-Apr-2021,471,26-Apr-2021,R,AN06,SRI SAI LAKSMI GANAPATHY MEDI,SRIRAMAPURAM,,676,0,0,603.3,72.4,0,0,0,0,0,0.3,603.3,72.4,37,1004
SRI2122,Sales,B2B,472,26-Apr-2021,472,26-Apr-2021,R,L321,SRI SAI MEDICAL & GEN STORES,RAJAHMUNDRY,37ANWPK3119K1ZG,870,0,0,48.74,5.85,690.64,124.32,0,0,0,0.45,739.38,130.17,37,1004
SRI2122,Sales,B2B,473,27-Apr-2021,473,27-Apr-2021,R,L353,SRI KRISHNA MEDICAL&FAN STORES,RAJAHMUNDRY,37AMSPJ8629A1ZR,422,0,0,376.76,45.21,0,0,0,0,0,0.03,376.76,45.21,37,1004
SRI2122,Sales,B2CS,474,27-Apr-2021,474,27-Apr-2021,R,L390,VISHNU PRIYA M/G/S (G.A),RAJAHMUNDRY,,655,0,0,584.81,70.18,0,0,0,0,0,0.01,584.81,70.18,37,1004
SRI2122,Sales,B2B,475,27-Apr-2021,475,27-Apr-2021,R,L365,SATHISH MEDICALS,RAJAHMUNDRY,37AHZPM4138M1ZF,1579,0,0,682.42,81.89,690.64,124.32,0,0,0,-0.27,1373.06,206.21,37,1004
SRI2122,Sales,B2CS,476,27-Apr-2021,476,27-Apr-2021,R,L257,RAJA RAJESWARI MEDICAL&GEN STS,RAJAHMUNDRY,,1040,0,0,201.27,24.15,690.64,124.32,0,0,0,-0.38,891.91,148.47,37,1004
SRI2122,Sales,B2B,477,27-Apr-2021,477,27-Apr-2021,R,L242,HARSHA MEDICALS(PRAKASH NAGAR),RAJAHMUNDRY,37AAKPU1591Q1ZP,4260,0,0,3803.37,456.4,0,0,0,0,0,0.23,3803.37,456.4,37,1004
SRI2122,Sales,B2CS,478,27-Apr-2021,478,27-Apr-2021,R,L226,SRI LAKSHMI NARASIMHA M/G/S(GP,RAJAHMUNDRY,,1630,0,0,0,0,1381.28,248.63,0,0,0,0.09,1381.28,248.63,37,1004
SRI2122,Sales,B2B,479,27-Apr-2021,479,27-Apr-2021,R,L215,SREYA MEDICALS,RAJAHMUNDRY,37AFTPA3861R1ZN,1330,0,0,1187.28,142.47,0,0,0,0,0,0.25,1187.28,142.47,37,1004
SRI2122,Sales,B2B,48,02-Apr-2021,48,02-Apr-2021,C,L253,APOLLO PHARMACIES LIMITED,RAJAHMUNDRY,37AAPCA5954P1ZQ,1624,0,0,1449.73,173.97,0,0,0,0,0,0.3,1449.73,173.97,37,1004
SRI2122,Sales,B2B,480,27-Apr-2021,480,27-Apr-2021,R,L214,BHARGAV MEDICALS,RAJAHMUNDRY,37AJDPK0277B1ZL,470,0,0,419.33,50.32,0,0,0,0,0,0.35,419.33,50.32,37,1004
SRI2122,Sales,B2B,481,27-Apr-2021,481,27-Apr-2021,R,L228,VENKATA SAI M/G/ST(AVP ROAD),RAJAHMUNDRY,37APVPK7257F2Z8,6923,0,0,1836.04,220.32,4124.44,742.4,0,0,0,-0.2,5960.48,962.72,37,1004
SRI2122,Sales,B2B,482,27-Apr-2021,482,27-Apr-2021,R,L260,SRI ARJUNA MED/G/STORES,RAJAHMUNDRY,37AINPM2647J1ZS,709,0,0,633.19,75.98,0,0,0,0,0,-0.17,633.19,75.98,37,1004
SRI2122,Sales,B2B,483,27-Apr-2021,483,27-Apr-2021,R,L204,RATNABALA MEDICAL&GENARAL STOR,RAJAHMUNDRY,37AGIPP2030K1ZC,2608,0,0,2328.74,279.45,0,0,0,0,0,-0.19,2328.74,279.45,37,1004
SRI2122,Sales,B2B,484,27-Apr-2021,484,27-Apr-2021,C,AN16,COMPASS ENTERPRISES PVT LTD,RAJANAGARAM,37AAGCC3838F1ZN,794,0,0,709.2,85.1,0,0,0,0,0,-0.3,709.2,85.1,37,1004
SRI2122,Sales,B2B,485,27-Apr-2021,485,27-Apr-2021,R,L106,SRI HARSHA MEDICALS,RAJAHMUNDRY,37BBBPM3958A1ZT,581,0,0,519.19,62.3,0,0,0,0,0,-0.49,519.19,62.3,37,1004
SRI2122,Sales,B2CS,486,27-Apr-2021,486,27-Apr-2021,R,L117,SRI DURGA MEDICAL&GEN/STORES,RAJAHMEHEDRAVARAM,,1072,0,0,160.05,19.21,756.41,136.15,0,0,0,0.18,916.46,155.36,37,1004
SRI2122,Sales,B2B,487,27-Apr-2021,487,27-Apr-2021,R,L156,AJANTHA MEDICAL STORES,RAJAHMUNDRY,37AHBPR5757M3ZL,1315,0,0,603.8,72.46,541.06,97.39,0,0,0,0.29,1144.86,169.85,37,1004
SRI2122,Sales,B2CS,488,27-Apr-2021,488,27-Apr-2021,R,L199,JAYA DURGA M/G/S,RAJAHMUNDRY,,513,0,0,457.63,54.92,0,0,0,0,0,0.45,457.63,54.92,37,1004
SRI2122,Sales,B2B,489,27-Apr-2021,489,27-Apr-2021,R,L147,SREE JP PHARMACY,RAJAHMUNDRY,37ADXFS7119J1Z7,2077,0,0,376.96,45.24,1402.64,252.48,0,0,0,-0.32,1779.6,297.72,37,1004
SRI2122,Sales,B2B,49,02-Apr-2021,49,02-Apr-2021,C,L253,APOLLO PHARMACIES LIMITED,RAJAHMUNDRY,37AAPCA5954P1ZQ,608,0,0,542.45,65.09,0,0,0,0,0,0.46,542.45,65.09,37,1004
SRI2122,Sales,B2B,490,27-Apr-2021,490,27-Apr-2021,R,L101,PHANENDRA PRASAD MEDS.,RAJAHMUNDRY,37ADCPJ7981L1ZY,970,0,0,866.21,103.95,0,0,0,0,0,-0.16,866.21,103.95,37,1004
SRI2122,Sales,B2B,491,27-Apr-2021,491,27-Apr-2021,R,L321,SRI SAI MEDICAL & GEN STORES,RAJAHMUNDRY,37ANWPK3119K1ZG,613,0,0,547.56,65.71,0,0,0,0,0,-0.27,547.56,65.71,37,1004
SRI2122,Sales,B2B,492,29-Apr-2021,492,29-Apr-2021,R,TL96,SAI ARJUN MEDICAL&GEN/STORES,VADAPALLI,37ACJPU0873G1Z8,1239,0,0,1105.91,132.71,0,0,0,0,0,0.38,1105.91,132.71,37,1004
SRI2122,Sales,B2B,493,29-Apr-2021,493,29-Apr-2021,R,TL69,SATYAKRISHNA MED/FAN/STORES,MALLAVARAM,37FEQPS7502C1Z6,3504,0,0,945.26,113.43,2071.92,372.95,0,0,0,0.44,3017.18,486.38,37,1004
SRI2122,Sales,B2CS,494,29-Apr-2021,494,29-Apr-2021,R,L367,SREE SAI GAYATHREE MEDICALAS,RAJAHMUNDRY,,2343,0,0,1257.68,150.92,791.5,142.47,0,0,0,0.43,2049.18,293.39,37,1004
SRI2122,Sales,B2B,495,29-Apr-2021,495,29-Apr-2021,R,L321,SRI SAI MEDICAL & GEN STORES,RAJAHMUNDRY,37ANWPK3119K1ZG,297,0,0,265.4,31.85,0,0,0,0,0,-0.25,265.4,31.85,37,1004
SRI2122,Sales,B2B,496,29-Apr-2021,496,29-Apr-2021,R,2005,OMKAR MEDICAL AGENCIES,RAJAHMUNDRY,37AWOPS3833M1ZP,3807,0,0,3399.25,407.91,0,0,0,0,0,-0.16,3399.25,407.91,37,1004
SRI2122,Sales,B2B,497,29-Apr-2021,497,29-Apr-2021,R,2005,OMKAR MEDICAL AGENCIES,RAJAHMUNDRY,37AWOPS3833M1ZP,3605,0,0,3219.1,386.29,0,0,0,0,0,-0.39,3219.1,386.29,37,1004
SRI2122,Sales,B2CS,498,29-Apr-2021,498,29-Apr-2021,R,L307,SHANMUKH SURYA MED/GEN/STORES,RAJAHMUNDRY,,233,0,0,0,0,197.3,35.51,0,0,0,0.19,197.3,35.51,37,1004
SRI2122,Sales,B2B,499,29-Apr-2021,499,29-Apr-2021,R,L321,SRI SAI MEDICAL & GEN STORES,RAJAHMUNDRY,37ANWPK3119K1ZG,1557,0,0,1389.82,166.78,0,0,0,0,0,0.4,1389.82,166.78,37,1004
SRI2122,Sales,B2CS,5,01-Apr-2021,5,01-Apr-2021,R,L355,DHARANI MED/G/STORES,RAJAHMUNDRY,,1544,0,0,1378.76,165.45,0,0,0,0,0,-0.21,1378.76,165.45,37,1004
SRI2122,Sales,B2B,50,02-Apr-2021,50,02-Apr-2021,R,L353,SRI KRISHNA MEDICAL&FAN STORES,RAJAHMUNDRY,37AMSPJ8629A1ZR,493,0,0,439.8,52.78,0,0,0,0,0,0.42,439.8,52.78,37,1004
SRI2122,Sales,B2B,500,29-Apr-2021,500,29-Apr-2021,R,L106,SRI HARSHA MEDICALS,RAJAHMUNDRY,37BBBPM3958A1ZT,239,0,0,0,0,202.91,36.52,0,0,0,-0.43,202.91,36.52,37,1004
SRI2122,Sales,B2B,501,29-Apr-2021,501,29-Apr-2021,R,L347,SRI SAI SATYANARAYANA M/GS,RAJAHMUNDRY,37AJQPR7141A2Z1,626,0,0,558.72,67.05,0,0,0,0,0,0.23,558.72,67.05,37,1004
SRI2122,Sales,B2CS,502,29-Apr-2021,502,29-Apr-2021,R,L390,VISHNU PRIYA M/G/S (G.A),RAJAHMUNDRY,,1984,0,0,315.94,37.91,1381.28,248.63,0,0,0,0.24,1697.22,286.54,37,1004
SRI2122,Sales,B2B,503,29-Apr-2021,503,29-Apr-2021,R,L204,RATNABALA MEDICAL&GENARAL STOR,RAJAHMUNDRY,37AGIPP2030K1ZC,1330,0,0,855.01,102.6,315.2,56.74,0,0,0,0.45,1170.21,159.34,37,1004
SRI2122,Sales,B2B,504,29-Apr-2021,504,29-Apr-2021,R,L214,BHARGAV MEDICALS,RAJAHMUNDRY,37AJDPK0277B1ZL,936,0,0,835.7,100.28,0,0,0,0,0,0.02,835.7,100.28,37,1004
SRI2122,Sales,B2B,505,29-Apr-2021,505,29-Apr-2021,R,L268,SRI SANJEEVINI M/G/ST(BYPASS),RAJAHMUNDRY,37AUDPC7550N2ZB,642,0,0,573.17,68.78,0,0,0,0,0,0.05,573.17,68.78,37,1004
SRI2122,Sales,B2B,506,29-Apr-2021,506,29-Apr-2021,R,L295,DAMODAR MED/GEN/STORES(RTC),RAJAHMUNDRY,37AOKPM7097R1ZP,2885,0,0,622.66,74.72,1853.52,333.63,0,0,0,0.47,2476.18,408.35,37,1004
SRI2122,Sales,B2B,507,29-Apr-2021,507,29-Apr-2021,R,L365,SATHISH MEDICALS,RAJAHMUNDRY,37AHZPM4138M1ZF,1129,0,0,0,0,957.05,172.27,0,0,0,-0.32,957.05,172.27,37,1004
SRI2122,Sales,B2B,508,29-Apr-2021,508,29-Apr-2021,R,L272,KAMAKSHI M/G/S,RAJAHMUNDRY,37AEUPT4914N1ZH,1630,0,0,0,0,1381.28,248.63,0,0,0,0.09,1381.28,248.63,37,1004
SRI2122,Sales,B2B,509,29-Apr-2021,509,29-Apr-2021,C,L262,APOLLO PHARMACIES LIMITED,RAJAHMUNDRY,37AAPCA5954P1ZQ,5861,214.24,10.71,4293.02,515.16,701.32,126.24,0,0,0,0.31,5208.58,652.11,37,1004
SRI2122,Sales,B2CS,51,02-Apr-2021,51,02-Apr-2021,R,L336,SRI RAJESWARI MED STORES,RAJAHMUNDRY,,330,0,0,295.04,35.4,0,0,0,0,0,-0.44,295.04,35.4,37,1004
SRI2122,Sales,B2B,510,29-Apr-2021,510,29-Apr-2021,R,L279,RACHANA MEDICALS,RAJAHMUNDRY,37BKWPP4833R1ZV,3219,0,0,691.12,82.93,2071.92,372.95,0,0,0,0.08,2763.04,455.88,37,1004
SRI2122,Sales,B2CS,511,29-Apr-2021,511,29-Apr-2021,R,L207,SRI TIRUMALA MEDICAL ST(DVP),RAJAHMUNDRY,,493,0,0,439.99,52.8,0,0,0,0,0,0.21,439.99,52.8,37,1004
SRI2122,Sales,B2B,512,29-Apr-2021,512,29-Apr-2021,R,L372,LIFE CARE PHARMACY,RAJAHMUNDRY,37ASZPT3565A1Z5,524,0,0,0,0,444.02,79.92,0,0,0,0.06,444.02,79.92,37,1004
SRI2122,Sales,B2B,513,29-Apr-2021,513,29-Apr-2021,R,L353,SRI KRISHNA MEDICAL&FAN STORES,RAJAHMUNDRY,37AMSPJ8629A1ZR,407,0,0,363.38,43.61,0,0,0,0,0,0.01,363.38,43.61,37,1004
SRI2122,Sales,B2CS,514,29-Apr-2021,514,29-Apr-2021,R,L172,HEALTH PHARMACY,RAJAHMUNDRY,,4750,0,0,4240.8,508.9,0,0,0,0,0,0.3,4240.8,508.9,37,1004
SRI2122,Sales,B2B,515,29-Apr-2021,515,29-Apr-2021,R,L170,SIVA GOWRI MEDICALS,RAJAHMUNDRY,37ABEFS4397M1ZE,1306,0,0,834,100.08,315.2,56.74,0,0,0,-0.02,1149.2,156.82,37,1004
SRI2122,Sales,B2B,516,29-Apr-2021,516,29-Apr-2021,R,L180,RAMA MEDICALS(S.A.I),RAJAHMUNDRY,37AAMFR9828H1ZI,3046,0,0,2719.64,326.36,0,0,0,0,0,0,2719.64,326.36,37,1004
SRI2122,Sales,B2B,517,29-Apr-2021,517,29-Apr-2021,R,L107,SREE SANJEEVI MEDICAL STORES,RAJAHMUNDRY,37AIXPS0055J1ZM,535,0,0,477.38,57.29,0,0,0,0,0,0.33,477.38,57.29,37,1004
SRI2122,Sales,B2B,518,29-Apr-2021,518,29-Apr-2021,R,L156,AJANTHA MEDICAL STORES,RAJAHMUNDRY,37AHBPR5757M3ZL,2276,0,0,554.36,66.52,1402.64,252.48,0,0,0,0,1957,319,37,1004
SRI2122,Sales,B2B,519,29-Apr-2021,519,29-Apr-2021,R,L191,SAI NAVAJEEVAN GENRIC MED/G/S,RAJAHMUNDRY,37BASPV8770R1Z2,3002,0,0,750.3,90.04,1831.89,329.74,0,0,0,0.03,2582.19,419.78,37,1004
SRI2122,Sales,B2CS,52,02-Apr-2021,52,02-Apr-2021,R,L315,NEW USHASRI MED/G/STORES,RAJAHMUNDRY,,446,0,0,398.04,47.76,0,0,0,0,0,0.2,398.04,47.76,37,1004
SRI2122,Sales,B2B,520,29-Apr-2021,520,29-Apr-2021,R,L191,SAI NAVAJEEVAN GENRIC MED/G/S,RAJAHMUNDRY,37BASPV8770R1Z2,815,0,0,0,0,690.64,124.32,0,0,0,0.04,690.64,124.32,37,1004
SRI2122,Sales,B2B,521,29-Apr-2021,521,29-Apr-2021,R,TL71,PAVAN MEDICAL AGENCIES,TANUKU,37AEAPY3431K1Z8,1613,0,0,1440.14,172.82,0,0,0,0,0,0.04,1440.14,172.82,37,1004
SRI2122,Sales,B2B,522,29-Apr-2021,522,29-Apr-2021,R,L176,KEDAR MEDICALS,RAJHMUNDRY,37BIEPK2910G1ZJ,1920,0,0,1714.56,205.75,0,0,0,0,0,-0.31,1714.56,205.75,37,1004
SRI2122,Sales,B2B,523,29-Apr-2021,523,29-Apr-2021,R,L105,SIDDHARDHA MEDICALS,RAJAHMUNDRY,37AVSPD6896Q1Z9,1892,0,0,1689.27,202.71,0,0,0,0,0,0.02,1689.27,202.71,37,1004
SRI2122,Sales,B2B,524,29-Apr-2021,524,29-Apr-2021,R,L306,MAHA LAKSHMI MEDICALS,RAJAHMUNDRY,37CORPG1673L1ZC,202,0,0,14.18,1.7,157.6,28.37,0,0,0,0.15,171.78,30.07,37,1004
SRI2122,Sales,B2CS,525,29-Apr-2021,525,29-Apr-2021,R,TL67,VENKATESWARA MED&GEN STORES,YERNAGUDEM,,2553,0,0,96.19,11.54,2071.92,372.95,0,0,0,0.4,2168.11,384.49,37,1004
SRI2122,Sales,B2CS,526,29-Apr-2021,526,29-Apr-2021,R,GK65,SRI LAKSHMI GANAPATHY MED/G/ST,KONTHAMURU,,405,0,0,361.32,43.36,0,0,0,0,0,0.32,361.32,43.36,37,1004
SRI2122,Sales,B2CS,527,29-Apr-2021,527,29-Apr-2021,R,TL20,SRI VENKATESWARA M/HALL,ANNADEVARAPETA,,916,0,0,228.76,27.45,558.72,100.57,0,0,0,0.5,787.48,128.02,37,1004
SRI2122,Sales,B2CS,528,29-Apr-2021,528,29-Apr-2021,R,TL20,SRI VENKATESWARA M/HALL,ANNADEVARAPETA,,430,0,0,383.85,46.06,0,0,0,0,0,0.09,383.85,46.06,37,1004
SRI2122,Sales,B2B,529,29-Apr-2021,529,29-Apr-2021,R,L105,SIDDHARDHA MEDICALS,RAJAHMUNDRY,37AVSPD6896Q1Z9,3095,462.56,23.13,1281.58,153.79,994.85,179.07,0,0,0,0.02,2738.99,355.99,37,1004
SRI2122,Sales,B2B,53,02-Apr-2021,53,02-Apr-2021,R,L342,VENKATA KRISHNA MEDICALS,RAJAHMUNDRY,37AWOPM3870A1ZF,748,361.15,18.06,219.91,26.39,104.18,18.75,0,0,0,-0.44,685.24,63.2,37,1004
SRI2122,Sales,B2B,530,29-Apr-2021,530,29-Apr-2021,R,L321,SRI SAI MEDICAL & GEN STORES,RAJAHMUNDRY,37ANWPK3119K1ZG,239,0,0,213.63,25.64,0,0,0,0,0,-0.27,213.63,25.64,37,1004
SRI2122,Sales,B2B,531,30-Apr-2021,531,30-Apr-2021,R,L353,SRI KRISHNA MEDICAL&FAN STORES,RAJAHMUNDRY,37AMSPJ8629A1ZR,635,0,0,567.36,68.08,0,0,0,0,0,-0.44,567.36,68.08,37,1004
SRI2122,Sales,B2CS,532,30-Apr-2021,532,30-Apr-2021,R,L367,SREE SAI GAYATHREE MEDICALAS,RAJAHMUNDRY,,617,0,0,550.61,66.07,0,0,0,0,0,0.32,550.61,66.07,37,1004
SRI2122,Sales,B2B,533,30-Apr-2021,533,30-Apr-2021,R,L223,COASTAL MEDICALS,RAJAHMUNDRY,37AAKHB9701P1ZR,2543,0,0,2270.28,272.43,0,0,0,0,0,0.29,2270.28,272.43,37,1004
SRI2122,Sales,B2B,534,30-Apr-2021,534,30-Apr-2021,R,L268,SRI SANJEEVINI M/G/ST(BYPASS),RAJAHMUNDRY,37AUDPC7550N2ZB,436,0,0,389.36,46.72,0,0,0,0,0,-0.08,389.36,46.72,37,1004
SRI2122,Sales,B2B,535,30-Apr-2021,535,30-Apr-2021,R,L210,HAPPY MEDICALS,RAJAHMUNDRY,37AIRPM2840F2Z1,323,0,0,288.5,34.62,0,0,0,0,0,-0.12,288.5,34.62,37,1004
SRI2122,Sales,B2CS,536,30-Apr-2021,536,30-Apr-2021,R,L255,SRI PRASANTHI MEDICAL&GEN STO,RAJAHMUNDRY,,2091,0,0,412.06,49.45,1381.28,248.63,0,0,0,-0.42,1793.34,298.08,37,1004
SRI2122,Sales,B2B,537,30-Apr-2021,537,30-Apr-2021,R,L260,SRI ARJUNA MED/G/STORES,RAJAHMUNDRY,37AINPM2647J1ZS,4075,0,0,0,0,3453.2,621.58,0,0,0,0.22,3453.2,621.58,37,1004
